problem,capacity,weights_chr,values_chr,maxValue,ncapacity,corr,dev.w,dev.v,mean.w,mean.v,mean.ef,dev.ef,sum.ef,profit,nprofit,case_id,solution,runtime,solvetime,no_solutions,variables,propagators,propagations,nodes,failures,restarts,peak_depth,ncapacity_bin,nprofit_bin,region,propagations_cum_dist
46-0.44-0.88,62,"22,25,45,17,11,21","12,18,13,2,43,39",127,0.4397163120567376,-0.381437441993,11.588787684654509,16.265505423031485,23.5,21.166666666666668,2.663006029285099,3.0766262988100834,63.921681233280715,111,0.8740157480314961,46,0,4.557,0.206,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
135-0.42-0.9,80,"45,23,36,14,33,40","9,34,2,45,16,2",108,0.418848167539267,-0.924529971307,11.444066876188144,17.787636155487327,31.833333333333332,18,7.6750136165577345,8.948444610591546,667.7081454315114,97,0.8981481481481481,135,0,16.971,0.232,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
53-0.42-0.62,69,"32,16,20,21,34,43","25,45,33,34,29,44",210,0.41566265060240964,-0.0916972469225,10.327955589886445,8.024961059095553,27.666666666666668,35,0.8348249568026445,0.36376831508678487,0.8253337046768816,130,0.6190476190476191,53,0,4.293,0.236,0,55,80,380,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9107544141252006
225-0.41-0.88,68,"10,17,41,47,49,4","14,19,7,2,3,37",82,0.40476190476190477,-0.880229000889,19.959959919799438,13.170674495509587,28,13.666666666666666,7.901267809162546,9.798736119881987,765.8411319780986,72,0.8780487804878049,225,0,6.396,0.21,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
110-0.45-0.89,68,"47,22,35,6,29,13","7,7,6,8,3,26",57,0.4473684210526316,-0.450854943404,14.922019523732928,8.264381404557755,25.333333333333332,9.5,4.434523809523809,3.6125862589643516,136.02962018140587,50,0.8771929824561403,110,0,3.295,0.269,0,55,54,192,3,2,0,1,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.99728000000000006
175-0.41-0.88,56,"28,20,10,7,40,32","13,25,40,29,15,8",130,0.40875912408759124,-0.842826983706,12.875040453010882,11.893976066339913,22.833333333333332,21.666666666666668,1.6853153551429414,1.5145429184627324,14.28714407529623,114,0.8769230769230769,175,0,3.192,0.141,0,55,0,125,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.92336
53-0.44-0.62,73,"32,16,20,21,34,43","25,45,33,34,29,44",210,0.4397590361445783,-0.0916972469225,10.327955589886445,8.024961059095553,27.666666666666668,35,0.8348249568026445,0.36376831508678487,0.8253337046768816,130,0.6190476190476191,53,0,4.446,0.306,0,55,80,394,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9306581059390048
69-0.42-0.62,68,"37,27,22,46,3,27","47,37,34,39,43,29",229,0.41975308641975306,0.0192965618055,14.573949361789344,6.400520812142295,27,38.166666666666664,0.7240519499864331,0.3710265193331554,1.145187348080122,141,0.6157205240174672,69,0,2.227,0.222,0,55,80,382,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9146067415730337
175-0.41-0.87,56,"28,20,10,7,40,32","13,25,40,29,15,8",130,0.40875912408759124,-0.842826983706,12.875040453010882,11.893976066339913,22.833333333333332,21.666666666666668,1.6853153551429414,1.5145429184627324,14.28714407529623,113,0.8692307692307693,175,0,3.574,0.163,0,55,0,125,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.92336
220-0.44-0.63,44,"24,2,27,18,20,9","48,17,3,38,36,38",180,0.44,0.0165099632522,9.458682078739441,16.649324310613927,16.666666666666668,30,1.8139548216947599,3.524496024937122,66.08549585954879,113,0.6277777777777778,220,0,3.667,0.233,0,55,80,377,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9040128410914928
235-0.44-0.37,73,"16,41,46,29,4,30","3,29,1,35,8,43",119,0.4397590361445783,0.232696141418,15.603418428878546,18.049007359593674,27.666666666666668,19.833333333333332,9.128895380659614,18.154041700757723,2044.3197910225072,44,0.3697478991596639,235,1,3.86,0.364,1,55,80,293,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9608313349320543
55-0.43-0.4,61,"20,32,22,9,28,31","7,35,39,18,48,18",165,0.4295774647887324,0.412219420798,8.640987597877148,15.55313473226539,23.666666666666668,27.5,1.1901811151811152,0.9353647433154325,4.591549154616921,66,0.4,55,1,5.315,0.412,1,55,80,294,6,2,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9621103117505995
240-0.44-0.65,76,"21,7,35,38,25,48","16,33,27,37,17,21",151,0.4367816091954023,-0.044922798693,14.436065946094871,8.635199283552561,29,25.166666666666668,1.2673745094088231,0.6711945964883127,2.681445701465198,98,0.6490066225165563,240,0,3.642,0.331,0,55,80,537,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9874799357945425
100-0.43-0.86,76,"8,6,43,41,34,46","28,49,19,27,7,21",151,0.42696629213483145,-0.666546007856,18.00740588387641,13.891244244727204,29.666666666666668,25.166666666666668,1.872909787696755,1.7243946643325485,19.439513776633575,129,0.8543046357615894,100,0,4.35,0.171,0,55,0,125,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.92336
76-0.43-0.38,64,"2,6,20,40,40,41","5,2,36,23,44,28",138,0.42953020134228187,0.758775033831,18.00462903440853,16.73320053068151,24.833333333333332,23,1.344677102285798,0.9607139555641279,5.327670351119172,52,0.37681159420289856,76,1,4.959,0.251,1,55,80,387,10,3,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9918465227817745
139-0.44-0.38,67,"7,42,34,23,22,26","28,30,46,38,37,38",217,0.43506493506493504,0.329170449571,11.877148928369412,6.462713568360172,25.666666666666668,36.166666666666664,0.7121997855979549,0.3777493503725557,1.210446638993618,82,0.3778801843317972,139,1,1.729,0.198,1,55,80,232,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
96-0.42-0.61,60,"36,6,9,25,40,28","2,14,21,17,47,44",145,0.4166666666666667,0.326341597859,13.899640283115243,17.72474729486056,24,24.166666666666668,3.635859759764641,7.0475866487836,290.0289278994433,88,0.6068965517241379,96,0,4.007,0.37,0,55,80,388,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9231139646869984
93-0.41-0.4,70,"49,25,27,38,13,19","14,9,40,5,10,24",102,0.4093567251461988,-0.164758111541,13.080519867344723,12.992305415129373,28.5,17,2.774074074074074,2.6201331524610567,53.20952160493827,40,0.39215686274509803,93,1,3.474,0.196,1,55,80,232,6,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
139-0.43-0.36,66,"7,42,34,23,22,26","28,30,46,38,37,38",217,0.42857142857142855,0.329170449571,11.877148928369412,6.462713568360172,25.666666666666668,36.166666666666664,0.7121997855979549,0.3777493503725557,1.210446638993618,78,0.35944700460829493,139,1,3.208,0.205,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
228-0.43-0.87,60,"3,39,11,22,26,39","22,5,39,8,41,12",127,0.42857142857142855,-0.491952381507,14.596803303006677,15.689699381016409,23.333333333333332,21.166666666666668,2.475426876646389,2.9222888365006203,55.76016702966385,110,0.8661417322834646,228,0,3.08,0.17,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
129-0.42-0.4,51,"14,35,6,26,26,15","40,26,24,43,25,13",171,0.4180327868852459,0.170524198468,10.519822558706332,11.148990985734986,20.333333333333332,28.5,0.7907751937984496,0.45249126183002575,1.2863918273431025,68,0.39766081871345027,129,1,3.706,0.257,1,55,80,232,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
75-0.42-0.38,57,"37,22,22,14,34,7","42,35,48,6,16,20",167,0.41911764705882354,0.387469817579,11.448435118681795,16.351350606805134,22.666666666666668,27.833333333333332,1.1293650793650793,0.8730435421300742,3.9114370748299323,63,0.3772455089820359,75,1,3.71,0.297,1,55,80,232,6,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
71-0.43-0.4,49,"42,7,6,45,9,5","34,26,21,33,41,42",197,0.4298245614035088,0.0727048110627,19.0473095212946,8.232051182218601,19,32.833333333333336,0.5820725583996746,0.5601929505881265,2.617060788098716,78,0.39593908629441626,71,1,9.555,0.335,1,55,80,329,9,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9884892086330935
85-0.42-0.36,69,"33,13,20,31,25,44","3,40,13,44,42,44",186,0.41566265060240964,0.0843640001946,10.838204033264306,18.15488914865635,27.666666666666668,31,2.5272075147075146,4.171391006810653,100.99669141637861,66,0.3548387096774194,85,1,5.383,0.172,1,55,80,310,8,2,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9694644284572342
61-0.41-0.4,59,"38,2,45,8,37,16","2,19,37,29,49,26",162,0.4041095890410959,0.207791526625,17.94064287216784,15.987495113369073,24.333333333333332,27,3.661304683212902,7.524417951112071,325.57958321643343,64,0.3950617283950617,61,1,4.876,0.264,1,55,80,236,5,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9448441247002398
137-0.43-0.37,71,"49,20,48,26,5,18","6,22,41,24,17,44",154,0.42771084337349397,-0.0454029521388,17.534727447743997,14.48677557866714,27.666666666666668,25.666666666666668,2.0055051954262857,3.0392982280778607,52.25291278416164,56,0.36363636363636365,137,1,3.312,0.295,1,55,80,236,5,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9448441247002398
70-0.42-0.4,80,"34,26,36,22,38,35","12,7,34,42,34,13",142,0.418848167539267,-0.0759611731845,6.3377177806105145,14.678782874157744,31.833333333333332,23.666666666666668,1.990034475328593,1.2613811643569308,13.836421783007207,56,0.39436619718309857,70,1,5.375,0.527,1,55,80,663,15,6,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9995203836930455
157-0.42-0.4,62,"26,33,10,27,13,40","38,40,39,42,28,32",219,0.4161073825503356,0.121591480618,11.513759884011247,5.357238094391549,24.833333333333332,36.5,0.6871272733114838,0.33851985352563896,1.160314514788142,87,0.3972602739726027,157,1,6.779,0.306,1,55,80,235,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
4-0.44-0.86,73,"18,42,30,43,33,1","16,13,34,2,5,22",92,0.437125748502994,-0.463908964426,15.992706671063114,11.69045194450012,27.833333333333332,15.333333333333334,5.563929452900041,8.15536929770687,457.52695421619,79,0.8586956521739131,4,0,10.637,0.132,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
60-0.45-0.64,98,"42,34,49,37,37,20","38,16,38,47,32,31",202,0.4474885844748858,0.343911511488,9.648834126463155,10.366613075960087,36.5,33.666666666666664,1.1847303624968393,0.5198735289135039,1.556094271294181,129,0.6386138613861386,60,0,4.123,0.342,0,55,80,403,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9391653290529695
134-0.42-0.39,68,"30,37,28,8,11,48","29,7,29,31,29,34",159,0.41975308641975306,-0.205302741525,15.28397853963424,9.751922887307918,27,26.5,1.5558089754255429,1.8773096409678092,19.474999143334976,62,0.389937106918239,134,1,3.396,0.232,1,55,80,235,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
46-0.45-0.87,63,"22,25,45,17,11,21","12,18,13,2,43,39",127,0.44680851063829785,-0.381437441993,11.588787684654509,16.265505423031485,23.5,21.166666666666668,2.663006029285099,3.0766262988100834,63.921681233280715,110,0.8661417322834646,46,0,5.301,0.101,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
214-0.44-0.4,100,"44,49,41,45,29,20","12,4,21,3,28,45",113,0.43859649122807015,-0.963554613653,11.135528725660043,16.067565673326705,38,18.833333333333332,5.724867724867725,6.276054620063494,330.8905580750819,45,0.39823008849557523,214,1,3.062,0.284,1,55,80,319,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9827338129496402
40-0.45-0.65,52,"11,35,27,13,18,12","1,45,16,29,47,23",161,0.4482758620689655,0.475467693702,9.688481133111972,17.55467648994611,19.333333333333332,26.833333333333332,2.469711915614297,4.206556038285057,101.43588720555424,104,0.6459627329192547,40,0,2.719,0.236,0,55,80,378,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9059390048154093
95-0.41-0.86,39,"7,39,8,10,8,24","11,4,7,9,31,7",69,0.40625,-0.485442986452,12.946041866145807,9.833615815151617,16,11.5,2.721161305838725,3.6166707134832676,83.17591269313662,59,0.855072463768116,95,0,2.897,0.13,0,55,0,133,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.99632
25-0.41-0.39,69,"33,18,35,39,22,22","48,5,45,14,33,21",166,0.40828402366863903,0.416074514061,8.565434412022933,17.247221998532595,28.166666666666668,27.666666666666668,1.5942129629629629,1.2720580874269367,10.209193161060721,64,0.3855421686746988,25,1,6.456,0.252,1,55,80,235,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
37-0.44-0.61,75,"39,24,47,19,27,15","30,39,24,26,24,19",162,0.43859649122807015,0.104758935446,12.227019260637483,6.870225614927067,28.5,27,1.0864934772829509,0.498773812248823,1.2887633086010988,98,0.6049382716049383,37,0,3.35,0.407,0,55,80,382,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9146067415730337
112-0.43-0.62,87,"27,27,43,29,44,33","35,29,15,38,29,47",193,0.42857142857142855,-0.543326468121,7.808115436305144,10.740887610745522,33.833333333333336,32.166666666666664,1.2586094424125855,0.8429155688714315,3.9538063434589357,119,0.616580310880829,112,0,3.781,0.296,0,55,80,395,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9314606741573034
110-0.44-0.86,66,"47,22,35,6,29,13","7,7,6,8,3,26",57,0.4342105263157895,-0.450854943404,14.922019523732928,8.264381404557755,25.333333333333332,9.5,4.434523809523809,3.6125862589643516,136.02962018140587,49,0.8596491228070176,110,0,5.275,0.303,0,55,67,200,3,2,0,1,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.99888
157-0.44-0.62,65,"26,33,10,27,13,40","38,40,39,42,28,32",219,0.436241610738255,0.121591480618,11.513759884011247,5.357238094391549,24.833333333333332,36.5,0.6871272733114838,0.33851985352563896,1.160314514788142,135,0.6164383561643836,157,0,3.544,0.296,0,55,80,410,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.946067415730337
233-0.43-0.38,73,"24,33,27,26,19,42","21,19,5,47,3,22",117,0.4269005847953216,0.212378974079,8.018728078691781,15.795568998931314,28.5,19.5,2.845885829984374,2.4062462898858183,49.39387302196895,44,0.37606837606837606,233,1,4.401,0.341,1,55,80,305,8,2,0,5,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9675459632294164
143-0.42-0.86,63,"17,20,24,17,24,48","8,27,7,30,20,7",99,0.42,-0.493911743879,11.696153213770756,10.559356040971437,25,16.5,2.486353615520282,2.3878533184314823,41.764699773942496,85,0.8585858585858586,143,0,10.527,0.216,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
157-0.41-0.63,61,"26,33,10,27,13,40","38,40,39,42,28,32",219,0.40939597315436244,0.121591480618,11.513759884011247,5.357238094391549,24.833333333333332,36.5,0.6871272733114838,0.33851985352563896,1.160314514788142,137,0.6255707762557078,157,0,4.488,0.605,0,55,80,410,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.946067415730337
75-0.41-0.4,55,"37,22,22,14,34,7","42,35,48,6,16,20",167,0.40441176470588236,0.387469817579,11.448435118681795,16.351350606805134,22.666666666666668,27.833333333333332,1.1293650793650793,0.8730435421300742,3.9114370748299323,66,0.39520958083832336,75,1,3.872,0.215,1,55,80,237,5,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9469224620303757
120-0.45-0.37,43,"39,19,5,5,22,7","11,32,33,13,30,30",149,0.44329896907216493,-0.404794692826,13.39278412678509,10.028293307770104,16.166666666666668,24.833333333333332,0.9403336247086247,1.2946452100310768,8.401891557324523,55,0.3691275167785235,120,1,3.972,0.283,1,55,80,234,7,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9232613908872902
35-0.44-0.89,51,"2,23,24,12,41,14","48,38,27,5,2,13",133,0.4396551724137931,-0.508407706919,13.321661558028964,18.584043334717734,19.333333333333332,22.166666666666668,4.252123631728895,7.998057690399231,383.3024827910687,118,0.8872180451127819,35,0,3.485,0.348,0,55,0,124,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.90976
129-0.45-0.4,54,"14,35,6,26,26,15","40,26,24,43,25,13",171,0.4426229508196721,0.170524198468,10.519822558706332,11.148990985734986,20.333333333333332,28.5,0.7907751937984496,0.45249126183002575,1.2863918273431025,68,0.39766081871345027,129,1,4.675,0.271,1,55,80,232,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
228-0.45-0.87,63,"3,39,11,22,26,39","22,5,39,8,41,12",127,0.45,-0.491952381507,14.596803303006677,15.689699381016409,23.333333333333332,21.166666666666668,2.475426876646389,2.9222888365006203,55.76016702966385,110,0.8661417322834646,228,1,4.156,0.219,1,55,0,129,1,0,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97712
35-0.45-0.88,52,"2,23,24,12,41,14","48,38,27,5,2,13",133,0.4482758620689655,-0.508407706919,13.321661558028964,18.584043334717734,19.333333333333332,22.166666666666668,4.252123631728895,7.998057690399231,383.3024827910687,117,0.8796992481203008,35,0,3.282,0.24,0,55,0,124,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.90976
96-0.42-0.64,60,"36,6,9,25,40,28","2,14,21,17,47,44",145,0.4166666666666667,0.326341597859,13.899640283115243,17.72474729486056,24,24.166666666666668,3.635859759764641,7.0475866487836,290.0289278994433,92,0.6344827586206897,96,0,4.619,0.32,0,55,80,388,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9231139646869984
51-0.42-0.65,64,"27,3,37,23,35,28","11,15,35,41,14,29",145,0.41830065359477125,0.241527821415,12.19426094521517,12.52863387072456,25.5,24.166666666666668,1.28969686047062,0.969469301786623,5.202899261332415,94,0.6482758620689655,51,0,4.164,0.215,0,55,80,444,9,5,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9571428571428572
192-0.45-0.89,79,"22,37,42,13,21,42","13,47,11,43,38,6",158,0.4463276836158192,-0.498807436315,12.4056438768812,18.261069702146877,29.5,26.333333333333332,2.35878011889757,2.6105898062801796,45.1535961523377,140,0.8860759493670886,192,0,4.532,0.178,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
21-0.45-0.38,74,"20,44,12,41,11,38","28,31,26,31,19,24",159,0.4457831325301205,0.662262892118,15.05545305418162,4.5934736311423405,27.666666666666668,26.5,1.0133400602415883,0.4833188570580139,1.1690533311828197,60,0.37735849056603776,21,1,3.566,0.25,1,55,80,232,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
70-0.44-0.62,84,"34,26,36,22,38,35","12,7,34,42,34,13",142,0.4397905759162304,-0.0759611731845,6.3377177806105145,14.678782874157744,31.833333333333332,23.666666666666668,1.990034475328593,1.2613811643569308,13.836421783007207,88,0.6197183098591549,70,0,4.681,0.307,0,55,80,578,13,7,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9937399678972713
214-0.45-0.39,102,"44,49,41,45,29,20","12,4,21,3,28,45",113,0.4473684210526316,-0.963554613653,11.135528725660043,16.067565673326705,38,18.833333333333332,5.724867724867725,6.276054620063494,330.8905580750819,44,0.3893805309734513,214,1,3.737,0.316,1,55,80,319,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9827338129496402
206-0.42-0.89,62,"43,37,16,15,1,37","25,2,7,41,31,11",117,0.4161073825503356,-0.469509177945,16.545895765012745,15.228263197095066,24.833333333333332,19.5,4.37791039540056,7.026880279098946,315.34690412007944,104,0.8888888888888888,206,0,3.428,0.293,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
46-0.42-0.9,59,"22,25,45,17,11,21","12,18,13,2,43,39",127,0.41843971631205673,-0.381437441993,11.588787684654509,16.265505423031485,23.5,21.166666666666668,2.663006029285099,3.0766262988100834,63.921681233280715,114,0.8976377952755905,46,0,3.701,0.123,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
71-0.45-0.38,51,"42,7,6,45,9,5","34,26,21,33,41,42",197,0.4473684210526316,0.0727048110627,19.0473095212946,8.232051182218601,19,32.833333333333336,0.5820725583996746,0.5601929505881265,2.617060788098716,74,0.3756345177664975,71,1,7.093,0.514,1,55,80,323,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.988009592326139
131-0.44-0.39,48,"16,26,5,20,39,4","26,6,21,47,42,3",145,0.43636363636363634,0.50885308702,13.246383154154445,18.06008490197836,18.333333333333332,24.166666666666668,1.3123749772685942,1.5297252658957428,12.285765704140331,56,0.38620689655172413,131,1,4.793,0.305,1,55,80,232,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
126-0.42-0.87,70,"4,40,25,47,41,11","37,19,21,29,16,49",171,0.4166666666666667,-0.71821215565,17.59545395833822,12.613484847574837,28,28.5,1.301921151261636,0.9934282721322301,5.481436948833051,148,0.8654970760233918,126,0,5.763,0.138,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
94-0.44-0.65,69,"19,38,28,4,37,31","12,35,31,16,38,26",158,0.4394904458598726,0.845382751531,12.859497138950134,10.443498775155128,26.166666666666668,26.333333333333332,0.9980442213888733,0.43752526326298175,0.9571647303865619,102,0.6455696202531646,94,0,4.575,0.465,0,55,80,380,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9107544141252006
60-0.45-0.65,98,"42,34,49,37,37,20","38,16,38,47,32,31",202,0.4474885844748858,0.343911511488,9.648834126463155,10.366613075960087,36.5,33.666666666666664,1.1847303624968393,0.5198735289135039,1.556094271294181,131,0.6485148514851485,60,0,3.996,0.342,0,55,80,403,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9391653290529695
